sequence,family_accession,sequence_name,aligned_sequence,family_id
5,0x13599fd3fd24220,48263.723677503156,1.0134136180145976,1.141833563108214
16,0x3317e54494df423,35660.34355321367,4.513214405419091,1.0805506017786388
14,0x34781d5aebbf9a7,42634.38668960444,2.5981670220081043,1.137881268485223
2,0x111b1e56aa4f90e,44406.047564695225,1.3780823726362654,1.031447241320286
7,0xeb8121742fbe97a,44486.66836583904,1.715534225917033,1.1084606207481584
12,0xb14332aa1df2c5,41548.89346772177,3.5819477183059236,1.025392837548331
6,0xd3dadb01b0501bc,45511.65088018036,1.64730707760127,1.1960694384022286
1,0xc85eef8227cbdb2,45855.760072425735,3.7279057184368942,1.0845814635587792
10,0x1a8158f28ae2ca7,49816.07699878573,4.386541484892621,1.040268909511657
5,0x4b305c5b1f06d5c,48743.534835643884,2.9982607686306517,1.0410355124001396
9,0x1952d655bfc735,49594.151679769355,2.0558777224606435,1.014714622899824
3,0xd929ac84f19aa81,36860.57459288618,4.768582271875701,1.0846324459257675
17,0x4b3e2610c2841b3,45717.2515030294,2.8261402525852284,1.1632872561546337
19,0x4b07133b2c62e9,48627.760122997955,2.6007203273943116,1.008693305131189
12,0x506ec9b8d6c674c,35659.5754399855,2.86992500416855,1.170916740290624
14,0x75dc225b41ee993,49372.20622173099,3.1616065105626365,1.1235275674735496
7,0xb54b9abdc6bd887,37740.6193487009,1.4557712676692658,1.123867047411295
19,0x5b0ff62c9262f0e,42777.23153931132,4.551407188745109,1.0508820988605871
4,0xd9bc86d28809b61,44224.40781846907,2.6485428080253715,1.0052266255925002
2,0x97e04fcb141876e,39647.516202603045,4.680228142086735,1.1916749896957575
2,0x14cfbb7d102346b,49637.701507584905,1.9962090538175437,1.1949346048419365
9,0x611cb6aee0d0a08,46885.89970582165,3.35694972794328,1.1767319825554592
11,0x9de14ec4775c921,45740.05295572047,3.0033117022090026,1.0001741126121875
5,0x4714a3f1c5c9905,43492.36485123537,4.384241549345743,1.0747186875106052
11,0x79ab77509730bb5,35769.441965653,1.005975256354997,1.0086171850713748
18,0x205f1c0d5f0998e,49572.771158001444,1.039520174618949,1.1005385094116045
11,0x256f31f77e3e5a9,43074.14121725306,4.6651303519996254,1.111442137727714
5,0x2d2fb54d71bab28,46215.705760025856,1.1954304977262118,1.168053509102923
8,0xa565a0c0dc32af5,45812.362072229924,2.0364607548781866,1.1016222645263287
16,0xdf1741403391c6e,37349.7994126463,2.884142900335436,1.1212883186660605
11,0x3e6dc9c9e9680c,46923.55917733338,2.0925184141337865,1.0624256722626202
9,0x5c7fcf71739c9a3,40808.24114288564,1.8628952571474509,1.086187879040663
12,0x6c66ff5f8f35561,41282.67229392176,2.3602285213526994,1.1356566123327148
16,0x8d3503123411fd3,49230.535732455,3.7927074356368617,1.1300589469194546
14,0x6ba13888f7bba34,45505.379837869674,4.126177177510721,1.1469095986784323
4,0xa55cb386614a2e0,39786.53185037226,2.3629425203289416,1.075632803289278
9,0xfcecabdd1984008,49492.274845976295,3.4972478897217787,1.0722874608704027
19,0x529f76f8acc4991,44140.93152114987,2.546108184617626,1.0020659744002862
9,0xb5b21c406508303,41725.05662662142,2.8122430715277686,1.0343770173599518
9,0xe30e7490376c845,44092.07017804198,3.6695777981180973,1.053700382778602
6,0x2af633e1eebcf08,49915.75016190675,3.4294311375949613,1.0049403567810078
4,0x58e6bd29d305718,49020.12615546977,2.286232588535669,1.0884934266940522
13,0x602ba7abbc79ec7,49146.55470916454,2.2243615548956694,1.0242513863726865
10,0xa4801afdbc11dcb,35913.53206964369,4.185584886301799,1.0845824506726935
12,0xa1755e2912a6069,49602.52028299785,2.3063918595624133,1.1984585788543483
18,0xbf0ace8cc2ea55b,47864.375960410616,2.1724336828916466,1.1136247400565544
18,0xff56e705a76f989,47224.67809558782,4.567387923237778,1.139669573136262
19,0xfb1ec434b276ad1,46698.66518355925,2.66192504517042,1.0841908052583387
7,0x18789f9732293a1,43688.071354421736,1.16688494526595,1.0405937150587388
2,0xc6286d2ad776a6,49986.260191653666,4.44658108095336,1.1700347111650915
17,0xf09c99904b530cd,40827.6096144347,4.360503681059824,1.102555049298027
15,0x6f2649d9f9d74ca,43711.15842130958,3.3466011756819474,1.1269880845085245
15,0x9a41b6ef294b077,47718.77728271795,4.579305534043914,1.1558812866003305
14,0xabf7c9a95df0c7c,45776.71267706874,1.0021756663895678,1.135657668343716
16,0xd9c1c639635c459,41498.90872142802,2.5654304982156195,1.0538867336022177
7,0xdeb3fd8aabbef01,48569.23659181987,4.567791282023739,1.109044477655805
10,0x5aff43179af3ccf,47730.89588667276,3.3724869844038157,1.0599776841856525
3,0x86605d176e01c43,41150.61095556914,3.0414226313163755,1.0434831471913246
14,0x3892113af741724,44608.119273981385,3.5769436676702058,1.0621233402935826
13,0x9d8bc735a7b1ecd,46497.65991665913,3.980661389108851,1.026528815952142
8,0x5856fc50d9fc6fa,45458.765539239015,3.373223503106469,1.0135015473496327
19,0xb97dc0eeb86bdf6,48903.35236933516,4.552165082313794,1.0016350521345663
8,0xb793b653d1046d1,46630.48381044669,1.6225217578007003,1.177243787222047
14,0x98352a39540d032,44665.47008083035,1.9221949101230527,1.0508970786943448
16,0x841c9b817fb7ead,38758.93360837478,3.2670055349498686,1.0321728153996876
11,0xc350a7b5b5c54ec,43593.0540635364,4.296021868169987,1.0552719752179862
17,0x317c04af321de4b,40084.56107658339,4.503289332981998,1.0024515432888914
10,0x89f2d71296bb78b,40632.42447529901,3.5029255226413936,1.1125367186077608
2,0x18df4a826f9a32c,47768.78893908739,3.395653894827175,1.0771652966335106
9,0x8f8435ba9c575fd,42201.19365157746,2.126889712943374,1.1925969754074182
19,0x261260c941aeee8,48696.8759698679,1.251427635086281,1.1897128085726356
5,0x87ca5956771cd5b,47497.202633593006,1.6031357468623737,1.1823904215202965
7,0x1a82c56057e8f0c,47826.767530346275,2.214822250552006,1.1137550795449964
9,0x3892f84509ee5fd,43356.22892716084,2.4352857100856466,1.0214447150937085
15,0xae609896184fc5a,47538.32838456343,3.979581249605699,1.1108559010638728
10,0x378768d9caa263f,49791.92403534538,4.701266462793722,1.076860598541685
19,0xa225f4e1a1ca9e7,44050.17018399434,2.9119671137771963,1.0398942721445885
15,0x82e9fd1475c175a,44762.067780133824,2.327278607805955,1.0522698866378468
5,0x34c755a5ca5deb7,44373.819315268585,3.2953597147951728,1.1211132314270447
7,0xfdfcfb4920da37e,36741.799173161446,3.5491541842459178,1.0200215260040877
17,0x3e6f5b569835469,38781.93848872903,4.843084855676265,1.1661902820254073
11,0x51183a33037d4ca,40197.761401955846,2.077500321206222,1.1519508512823957
1,0x8c6957da8f37d8d,48800.26404107937,4.877235324104941,1.1059603526957673
14,0x6aff9cb97e3990d,41712.027429895184,1.5120311875378043,1.0427183367979438
2,0xf16b6739b81ec18,38148.37858342601,1.8422377643818684,1.1126482962678645
5,0xb30edb8a1caa97a,44352.01186861746,1.272002406371251,1.122024555820276
5,0x6861f6f0c802281,37438.240810332645,4.3146117685602645,1.1374918894558017
12,0x4869b4e4e857573,48812.240231176824,1.846390242495482,1.190957526409554
4,0x8fa90d15fe17176,45592.52199238651,2.9602345247402346,1.0628100738137194
12,0x3b7b8056f19ad0c,40264.38741709171,1.6034464066157792,1.018066462871762
19,0xe78bc7b8daa11d5,47819.297774648745,4.064216730739945,1.026623514749658
14,0x29f5952549ef9f8,49420.72371343165,2.0709365587396977,1.0859058329605196
1,0x6e8134de6bdc4bf,36255.44173144428,3.7077460648183056,1.1811471268002882
10,0x2ddb3ed57ff360c,42208.63806604565,2.9537316551288284,1.0277019364094218
4,0xd2236a1fe43743b,41813.72825042202,2.4401656105567913,1.0534685337875078
5,0x4dc8b5ebafdd629,48198.37674882811,2.7168064863449835,1.07582224879844
14,0x17a1acc412f3238,49307.56943537219,4.706271236728752,1.1753572919090525
5,0xe6cb134a88b0ab3,43119.34818316927,4.651460759880487,1.1539355585753723
5,0x4f8166515a88799,43419.50749588909,1.498982532562367,1.068398628301365
15,0x437d1429f7d950,39833.59485735109,4.7121585335181875,1.11699652716085
11,0xb34de121ec05906,39924.63555537262,1.9280538617468923,1.0549259721274342
17,0x63719114bffd24a,41845.72170068622,3.4435863243688685,1.0404238634797331
4,0x312e371474e86d0,40300.56639640741,3.5131651690217294,1.1098263495017826
6,0x57c052b9d38298e,44781.98526966605,3.5874100293455813,1.1686665642729646
16,0xdaa1649d5150eb9,37920.053500188595,2.703086263121121,1.1883098589613132
11,0xb7dcc000c14f15a,46434.95266346181,3.8764366927082623,1.0396443718540034
7,0x7451e428f6d65d1,37938.37088452907,1.4586996386929467,1.0921391083452732
19,0x2617e9295dc9dc7,49801.08430956751,1.997203188857382,1.1937497059257147
3,0x742503457d0df75,43733.28046581962,2.969073286958987,1.0773029542794506
10,0xad8c34bd810bbbb,43112.52364436099,1.875413116179911,1.1540620166058484
17,0xfb93067fd44ca6e,36916.996130442254,1.2373854227797225,1.073613753913898
9,0xf59c51142eb814b,48339.14125909533,1.5965029260491477,1.1406400618052048
7,0x804cdfe4fea5628,48404.63292648172,4.07472344691946,1.0132061197887217
5,0xb2f3973d0be78a7,48302.163251756705,4.726032103765768,1.0476245834358924
8,0xe0a928768c36663,41405.69511800262,4.367250913152414,1.01546681338307
15,0x1bfed2c1b65a78d,40425.24245270122,4.315574830870153,1.0209572019989126
3,0x4298d011564d21d,48135.209317924106,4.074430143256032,1.111108308542415
12,0xe40c296b59e996d,46048.98767065158,4.700575177592615,1.1188239837297693
9,0x9b01e6cd59be22e,40880.10663485527,2.799136401461685,1.0858216389519952
17,0x15b45d9e92f14a8,47210.61319335866,3.0376560503489243,1.1925037072611346
1,0xa132f8d0b30a8ec,39559.600350422115,1.4582003802876575,1.0762977482054445
12,0x19bb45d9f21692e,36899.71389753284,1.226116364780058,1.1116772667281427
5,0xbf0409ae1a4099,36315.55542571685,1.9758852120648722,1.0924009351173043
8,0xa8caffca7b6273,47624.592696527936,4.846903743028633,1.0644888625796372
18,0xffa7de433a38bee,47476.06010624766,4.854757755232258,1.0011842103029889
3,0xab8cb20afe3428c,37775.306127097756,4.545980031962776,1.0291523176155832
13,0xf56133cabb3e8c9,46535.16356860595,3.847392822794301,1.1525199306714489
6,0xf11dba6070830bc,36400.123870269206,2.5149375540603818,1.006309460213809
4,0x3429f167cd6ffb0,47179.5296027093,2.4595744729656284,1.0129211306691568
8,0x2573c8cb88d3cd6,39678.66322912057,4.238945519764804,1.1242951725571613
14,0xd3f990118b5fbac,46732.31805079192,4.678160566106505,1.1217513600704943
2,0x7fdbf65c9e02195,36018.897983793846,3.4736340373057555,1.1882315228333775
16,0x6b0cc05ff6a4c1,45128.864033148675,4.3175699834656545,1.1735068631522614
3,0x8c5a43da4ec3127,39628.596706751596,2.808841054634986,1.004451792293529
6,0xbede7a46ff3b930,42704.649600104734,2.2154771499957473,1.1264313457810022
18,0x4ede95310f5fb0d,42027.64938513752,1.3952890311673047,1.0307909650906313
17,0xe33a877c778b116,48051.89546614162,1.9831121132275795,1.1319960377855214
10,0xf1615bc112a88c3,37619.785648625606,3.990935366441173,1.1306004200606796
9,0x5666f7e419293a9,43892.51331976954,2.45458396612284,1.176566553393099
9,0x4b2e3df6b32f505,44373.14449422753,1.2127321843827952,1.034832055142503
11,0x7fab8c42a44ae5b,45284.26424470544,4.587365794643564,1.1218774138369632
1,0x56d6cc7048c9fba,35461.88060652833,4.020551997022409,1.1330296081472795
6,0x7fbc08b5a844c15,40358.01713593642,1.7400691288757915,1.0084697775094058
9,0xb299886781f162a,41185.67514636391,3.141213689306567,1.0054091709007313
2,0x864f7e19565b05d,39726.85735316666,3.2818448129449904,1.1961908056144692
4,0x6fec43803c539e7,41152.33669669684,2.203020563261854,1.0435657546357315
8,0x5e29e31a6dda5cc,49913.07753643154,2.0032124781087144,1.1903270253496705
12,0x3321caaf474ba43,35257.944252973015,1.47843798320439,1.085066372484956
4,0x374ce61dc88a0a6,44021.12217215012,4.144216426008388,1.0728167662645673
6,0xd7e0cbb3c44266,41436.77998930971,4.372179918898392,1.0855106066000533
8,0x74b4957b6e3df25,46723.844830458416,4.926097608485293,1.0291884347605047
14,0x467a0efae29cba4,42068.80863290897,1.3917814306887908,1.1329752683761034
16,0x21ebe907b5e096f,46867.30758865951,1.231010978253769,1.1266960768546834
1,0xc169678c48d1919,35831.55672234289,2.4363506230498064,1.0251840743422527
19,0xd1078365db05602,36941.47292181475,4.336609793607165,1.1593766033264512
10,0x17bbedcba630daf,41062.59887761751,2.229008952631327,1.1365533272420192
4,0x7c216b0a467b539,47336.78704506701,4.24914893790015,1.1440055914318386
3,0x9c64f7cebea691c,37338.6644149929,1.676091050389707,1.032334316699832
7,0xf0aba1106fadbd7,38870.9035182617,4.600256735572332,1.1410824444205716
8,0x1a838a09a3bd961,43739.63342074372,4.258384445515709,1.075149153770516
12,0x8bf8d6cbf4d8c84,47061.62435848857,1.6901712071732442,1.1054326646105284
6,0x4c27d976de16835,46530.31279773201,1.3313061973006914,1.1903629443745962
5,0x1828401809adc74,43654.94645633,4.243376874528088,1.1762896931367668
14,0xca3e15249ae03e9,45096.7342828196,4.875970448610577,1.1139663212970956
14,0x25f5a2d66d1567d,38082.41266225907,3.6023119524353784,1.075622171260144
15,0x54cc7382ec7db77,46934.72048808845,1.7096154986177767,1.1935027546959238
15,0x1f8506cde453de2,47910.71502921317,4.590195425066098,1.1828542248660423
15,0x169d8e4b77ae427,49993.49773945271,3.3632874828201467,1.0102671509197516
12,0xcc7c98159cfe34f,49236.58376103101,2.047442590210994,1.1766474250541294
2,0xd2c9c4bb57b3e5d,35350.655450916434,2.592604238338271,1.1225973602678156
5,0x3f281b42f568260,38921.41410914185,1.3532792897821957,1.1612816553540704
8,0x8610e86a2156f21,41075.525052122735,1.8458869066005659,1.0845976852092958
13,0x58560b364a47169,48792.86823073221,4.235743179078872,1.146379858336577
18,0xc24776f3e97b623,39556.28141910976,4.060458534268347,1.1656925439758408
18,0xfcf5e6ce2a0ea07,41605.55697240089,4.6574755031968795,1.1093461837328455
11,0xd7932b9fec02d5b,37751.56136979436,3.46240265322106,1.022675418379702
16,0xc791390a5670106,43432.495485154795,4.970945703988909,1.081626295092928
10,0x42574c78767be25,46236.002114370414,2.598609850194481,1.1573973406953724
5,0xfc7f1affcb11877,49917.23147202473,2.9786019694579595,1.162318110415622
19,0x8ca1147b840c31b,47419.65587775863,2.756264691177407,1.025566766654137
7,0x5d65bdd8b08c2cf,47262.6132632425,1.8191850085662544,1.1231256473655493
14,0x91fccc7eec4b1b7,39736.5566133553,3.2467351843256584,1.1833472892129604
13,0x2770c83a6c8de79,43003.65963481572,1.9973753148848772,1.0306117979990597
6,0x198bfe14dec078b,46138.338881340926,3.3282415375907624,1.0067246484127204
6,0x8877c83e10a3c30,43095.26175993245,1.5935876752670035,1.10463211058807
16,0x595c563d57ec8a2,39253.81153559419,3.485216631438105,1.0218677868291302
8,0xc2a877a06f62de3,49099.11442401977,1.8592593098002466,1.0723688138673537
6,0xe603b7aa511dffb,45815.545355318725,4.867632616861691,1.193704176609045
10,0xe360611928fcfb3,45727.202843413776,4.898867227510718,1.0945213906399287
16,0x626effca69974ac,41398.379877338826,2.4864670524296,1.1709815246302628
10,0xe9caecfb53d185,43959.63268554231,2.275828827793375,1.159614863619427
8,0xc6605135e0bd6e8,36059.415894662525,4.991115577864109,1.0301879094813498
12,0x1f428cb8df3a1f8,41678.792164276565,4.68000062431607,1.093913166531674
11,0x5aa5edf7b286037,39827.60379607901,2.5188897242301738,1.0269458802274134
13,0x594ba01f77a445,36358.39549441804,3.9239066250096246,1.195527307422909
13,0xb41e28e3c0132f2,42935.25231843802,2.1306091970563212,1.0692831810415773
2,0xd6d5599ee1b00be,43301.4152088597,2.961373253520098,1.1075006327202683
6,0xf8029019228c3c0,40582.68418526563,3.760346084963469,1.125607886538629
3,0x481410f62879073,49156.14955548605,4.2392419762523,1.1305900421123172
5,0xc80e5486851ab75,35274.87825378511,3.968331541433509,1.0052359441210494
1,0x9d8d17e7b3858c3,41094.76141884133,2.485632584782053,1.0023812850935299
16,0x5fa6047bbc70b45,46500.43417853182,3.650848368741138,1.1122524250671972
9,0xd9221cfe512018d,46472.06835022632,4.645490699982071,1.1445978934925056
17,0xa539ecc184177e4,35981.4378179081,2.924151183055273,1.1830907927406087
9,0x70c8bf7b443cb88,39100.04041584315,3.551996384013986,1.1458948555166102
18,0x77634297ab1de8,39121.41635968466,3.5858247299346573,1.0510072552297203
9,0xf9324fb7a52fbde,46545.79290616648,1.0067179977185745,1.181772692473616
12,0xa47fd403fc76a28,40206.36051222274,3.2526487283177317,1.0382815379835948
10,0x45dc9d46996ce84,45797.05079369596,3.4728392258317733,1.0961766197304272
15,0xb84808b019f1909,44802.91011550136,1.844691678886599,1.1034037122588862
18,0xbc9747a7e300ce8,39896.976066943476,4.410169592684854,1.1945635231289826
11,0x245a68f019511be,45962.3379788629,3.705783505885783,1.1365757793565336
7,0x2564628505cf,37796.147393607724,1.0859759125354582,1.1619170974394208
8,0xe0988718c34520,35928.76049351031,3.295789850011732,1.0322420467510045
15,0x91068f25891614e,35642.652546967896,2.6914141193594925,1.1781564406987177
16,0xa7b6de87a0aeb81,36496.03566478305,1.6380063895542083,1.1871956744620547
5,0x2dea5f66ffa62c4,46392.40343022182,4.832986229391029,1.0812662071866321
7,0xc5578c61dbb8b70,38655.26650142571,4.6587019496052,1.1060199337067582
2,0xab3514553688dae,43410.95637976001,3.134258101469315,1.1033575821226658
2,0xd06d0d2beed6b61,42138.22892279648,2.559990594338097,1.0089476806377187
16,0x813421a4217c33f,35686.0511951534,1.5458078313932675,1.1217900466846389
13,0x450841ad187bcb7,39598.1259748308,2.938989190708068,1.13116392555473
12,0xd34fb5fd32f2f33,45160.00628441089,1.1376512141953703,1.0149796011028183
10,0x36a82e3b59a4700,35771.89447368075,2.3115982702572864,1.0895123445664134
17,0xe54c6caed78f6bb,41168.58648025212,4.891284501391183,1.0919419060024333
17,0x761b3db9bdb9937,41381.4271955254,1.8835312239239412,1.1599641860386694
2,0x44c7e0de3da8ae4,46126.1864630528,4.529451327033057,1.020207608495444
18,0xd03b359e5092b70,39832.443014685145,3.6652976781792534,1.058049670756768
4,0x7707ade963e24dd,48239.737710357884,4.113888420537206,1.111520897469725
17,0x2ecbc4c5eace259,48435.76003174106,4.382370802497707,1.0103573624926583
6,0x22d3b10859b17fa,46422.39686572925,2.1286080660937694,1.0929882664244421
19,0x725bf5e71c7f0ea,43068.666109673235,3.7226832008643678,1.0072635322843109
4,0xd3b3c663d321cec,41920.689679759416,4.616156133477268,1.0193480017371952
13,0x4fa4f631779ccec,40330.686654468605,1.1272539450906445,1.0968232944440985
17,0x9a6357df1cb00a5,41775.14065076188,3.9519097934606724,1.135706100073546
12,0x9ed5b3308198c2f,46988.02957852439,4.889404241236276,1.1990053139207761
17,0xa169b58c5a593c1,43925.16256311763,2.8022793257171705,1.0945192650407323
11,0x2721123d8d910bc,45248.248045739005,4.432647528812618,1.1323136334980486
12,0xd574a991bc9bfb5,37689.07316946768,2.0518961268146714,1.107629830572143
1,0xdaab0be58e9b7f1,35556.62893986785,3.7663594878509397,1.0971692927444572
5,0xd9dee7fc7c0541c,46390.17330996826,4.124378079045959,1.0714876190954117
17,0xf5b16c00a5eb7ec,36095.010998167774,3.734300267241071,1.1670937775419437
18,0xfbbbb923832052f,39807.82329098074,1.1019601414427669,1.149673270176816
13,0xc5e12b58f4f2d2,39651.566547336515,1.6268881629633118,1.0673963314149642
10,0xa43874fe5bf3c42,42752.79806073493,4.893421609755544,1.0014411260517058
11,0x464baf4fa6a1cf0,46852.875800835354,3.544614699571816,1.1377265947678408
5,0x762de64d8289cd3,49399.42951938608,4.321580927522246,1.0144484964356921
