cout_tot,prime,year,lob,lib_per,typ_bati,N_Inondation,cod_hex,WDI_GDP_per_capita,WDI_Inflation_rate,Tarification
4280.440397059041,6094.47310582104,2020,BDM,inondation,NR,13,0x686ee2f57f963a7,44166.50793775504,3.802990903536438,1.084170504025226
5275.359457865916,7532.341523325831,2018,BDM,inondation,NR,4,0x5cbd9be0a0207ac,44103.23592549167,4.951251942323577,1.0529747176485782
2583.822099186761,2346.532618438905,2018,BDM,inondation,NR,13,0x50f5544e8412a15,45863.445097791184,1.92561554014454,1.1699760668276562
4876.205819543453,2148.007827258182,2020,BDM,inondation,NR,8,0x183634e5bc08f90,46940.69385057357,4.3498713288316,1.1597650927648886
6455.111580949656,5859.958940898856,2018,BDM,inondation,NR,12,0xb774498ab4ab280,40777.0040990346,3.320854382506085,1.0362945104355727
8545.118914802306,7341.56807123753,2018,BDM,inondation,NR,19,0xd815a123aff991f,40405.93194906616,3.486682022122543,1.0983065540780617
3743.111075172256,6327.203169743459,2022,BDM,inondation,NR,15,0x1c45ad4c1649334,45534.48695353072,2.4618027723301243,1.036960393675019
4864.124042815307,3044.483357780552,2019,BDM,inondation,NR,14,0x3074c2ce8338e0a,37041.645527665154,4.770715115204324,1.0628819707521588
4730.042787211878,2072.3340784787465,2022,BDM,inondation,NR,8,0x30c9ac0c4da2550,36989.813755316616,2.9114764729578364,1.0132109289821372
3121.9566501706577,3780.469270192658,2019,BDM,inondation,NR,5,0x65b882c38834d92,45281.52483595267,4.082487285656734,1.027262612129835
8845.064187459984,5220.918742930359,2019,BDM,inondation,NR,4,0xa0672d1588f607e,40257.63226676739,1.1051226922025674,1.0842024796390273
4728.346558987829,3431.1144933585247,2022,BDM,inondation,NR,19,0xa5129cfec656d65,37487.29777844118,1.8539235604684652,1.030581677782769
6727.1288406234735,4451.015607829507,2019,BDM,inondation,NR,8,0xf65e7d8cbf2c3f2,43511.52730325654,1.9338422913468485,1.0616314393186768
8796.375748188244,4819.346440252552,2020,BDM,inondation,NR,4,0x436320f53b1dd33,40341.06265700559,3.0342127572409257,1.1667217947981947
9329.710000706553,6475.91451477684,2022,BDM,inondation,NR,13,0x13b8f0cba8b19fc,36218.27957517308,1.9375259073075308,1.0982172735541065
3714.11080780959,4185.24779482679,2022,BDM,inondation,NR,17,0x797f8c6d9704a86,37890.984714521,1.9120793208705709,1.0477252198912836
8825.669380169842,7106.53898934119,2022,BDM,inondation,NR,14,0xbb6acf062f0018e,36461.40481966663,3.027500628396272,1.1525231046717672
5743.101083309727,5965.979530311652,2020,BDM,inondation,NR,7,0xe9013f93eb8d357,45367.03219943399,1.6151396745553703,1.1344412730769458
2351.6917188825305,6293.035257711533,2022,BDM,inondation,NR,5,0x89415da56b462d9,35237.04769108791,1.6060944197961304,1.054766555571937
9221.913268836615,6165.887795248317,2018,BDM,inondation,NR,7,0x91c31f5a40e85bc,41180.96550377387,4.1815633998224335,1.0314323392088545
6254.691846912541,7592.546984355723,2021,BDM,inondation,NR,18,0x384c634ee4cdf8b,45883.93734838262,4.862322300792364,1.1016433939200525
1843.98930815925,5404.585797800514,2022,BDM,inondation,NR,12,0x2b3a34509d67170,47836.48111989281,1.7020860188219604,1.034757624263387
5840.693982426044,4763.077449754953,2018,BDM,inondation,NR,11,0x8674cc040db32ce,40100.06320393396,3.710515731401965,1.1482434127279
8504.294657042044,7423.77109005455,2022,BDM,inondation,NR,6,0x9695fbd2f59746f,40739.30875289636,4.304978116126824,1.011878670025895
1278.2196218802476,7079.342194611871,2019,BDM,inondation,NR,7,0xeacb587ec3ebbb6,38371.00021595977,1.9967386347142184,1.0812571484056974
2455.3960821124456,5921.61396470474,2021,BDM,inondation,NR,3,0xb85b33c3a7d2353,42049.65337652256,3.3560277447656603,1.1356305784828984
8985.138958607775,3675.594965017001,2021,BDM,inondation,NR,8,0x13e2290f4ee3b8c,44991.058254799726,4.32336921680011,1.0408795892955376
9197.543591407308,3818.4840211894248,2019,BDM,inondation,NR,11,0xaca037080656580,43070.23258387754,3.5167260498990505,1.138618953094052
8701.590528539171,7821.700281497524,2020,BDM,inondation,NR,4,0x8f9a2f1340b0743,38748.00669527175,4.773993772369009,1.1121280788374563
6100.184331660259,4056.6877470236254,2020,BDM,inondation,NR,8,0xa9b4e24076288f,39560.8411865522,3.4185946993037404,1.0919703836215482
7989.117535248822,7188.030545951133,2019,BDM,inondation,NR,13,0x66b1b5ca293534d,36543.17795896434,3.1203734417393783,1.0920103650149104
8286.089477101701,7433.494649166965,2021,BDM,inondation,NR,18,0x3815f6023a34146,46647.52592301677,2.4079580159970826,1.109129671017262
4634.935444621514,7291.9532444476,2019,BDM,inondation,NR,14,0x53359c70061a2dc,37850.16779282402,3.536730001094233,1.178139025703936
1217.5489733386014,6276.34222890195,2021,BDM,inondation,NR,1,0xc7ce2d51c444b7e,35696.836886647914,3.1166688402421747,1.088253228749186
8871.400213882334,6013.437748373098,2022,BDM,inondation,NR,13,0xb4ed5ee8f6caaba,42258.22637622737,2.869552703187201,1.1634086382765647
3110.6414522073355,6817.947639309223,2018,BDM,inondation,NR,19,0x3ba79252c0e4988,41297.32554191024,2.5882672475290427,1.076481932673976
1460.8291512724452,6247.654179651091,2018,BDM,inondation,NR,15,0x5da39b72ed65960,42944.79076780375,4.471694308385077,1.0836179446842151
9614.23804832097,4250.883123470632,2019,BDM,inondation,NR,11,0x5b59b876546899,39058.36726281909,1.0292657522171598,1.0304058457827472
1116.46389989818,3900.079535011817,2022,BDM,inondation,NR,14,0xa27dcec3d8684f7,47544.17182604481,2.160841725903937,1.0311540247253987
9536.63266099779,3939.91554717021,2020,BDM,inondation,NR,9,0x6acc6fdd661c284,38478.25510615075,4.028696976860673,1.0096137210252023
2285.4722438352364,5171.501133975983,2020,BDM,inondation,NR,9,0x51680e56bd84858,49562.21200735105,3.985256956219629,1.1062028920568787
5341.036956190149,5176.571260780918,2020,BDM,inondation,NR,8,0x138108b2ab7a387,41769.98359400284,2.737226260283138,1.0818517008981636
1804.994955349236,5903.428814934909,2020,BDM,inondation,NR,17,0x93bbb7b57da094c,40539.63605068766,3.159135468416881,1.0212928228879417
1212.386446030372,6491.810610234516,2019,BDM,inondation,NR,14,0x6ffc5c3bf5bea72,48647.59846670616,1.3350739699348209,1.1478172455106062
1096.7435744601692,2483.989965187338,2019,BDM,inondation,NR,19,0xd0e61fb20b3b430,49938.51301127006,4.006069148801666,1.1903712977859275
6634.443280940194,4700.498695145616,2021,BDM,inondation,NR,8,0x508b63248872755,41778.143686737865,2.540043591222201,1.00392722999272
1082.3947275135667,7070.813376364878,2018,BDM,inondation,NR,12,0xd6fbd1c381651cd,45788.6400017379,2.837697351353705,1.038345401209658
9348.1441373158,7960.487982155394,2020,BDM,inondation,NR,3,0x42ac79fd8184c9d,42721.50496153387,3.148343692584276,1.1388251265599978
6028.51677448219,2482.8131812091324,2019,BDM,inondation,NR,13,0x376f84ed1ba3d86,49654.10067625536,4.463992889736008,1.0852342081403392
3098.93186200828,2332.676621515648,2022,BDM,inondation,NR,2,0x7dd7d891d689f90,47409.304138655774,1.6851821735106487,1.1244930738733487
7546.1385599528285,3960.412656750288,2020,BDM,inondation,NR,9,0x93c792a58205ef3,36764.74983014847,3.0041467536251423,1.1718984923347309
7172.390186379631,6813.5694842528565,2020,BDM,inondation,NR,11,0xe943a6e4dfca1c6,38833.758921588495,2.129860190968536,1.137807271577748
6717.944604322191,6944.484689994488,2022,BDM,inondation,NR,3,0x1a1e346a3525e,37740.043519137966,2.133796176879164,1.1677651356308243
6155.84215055949,3486.845877225263,2018,BDM,inondation,NR,14,0x1f375d567357463,38699.89390642337,3.767827066971154,1.1792734969600078
7156.979764250032,2483.7619479991545,2018,BDM,inondation,NR,1,0x5d2b7eeb367c65c,35849.57042558023,4.383598287045325,1.1039977650843256
9861.195357807776,6628.141996887029,2019,BDM,inondation,NR,17,0xacb6b19b8d9df99,44238.23644567146,2.6742531194489154,1.009143498725958
5215.046460033796,6497.809593601237,2019,BDM,inondation,NR,11,0xb32edf066cfcb6f,40863.41232380264,1.904747801038698,1.0028204716885412
4445.016207332465,2952.772129929225,2018,BDM,inondation,NR,14,0x2f08faf9f39fc91,42494.41715622699,1.2060179126451531,1.0996089189069216
5817.085820980804,5785.537741158825,2022,BDM,inondation,NR,11,0x4f0421541d68d8c,47731.02386214646,2.337838650761429,1.1698538996247505
7840.209382646508,7086.954759165122,2020,BDM,inondation,NR,1,0x628cf8f13c9f6a8,49046.82582483263,4.307863948673209,1.1663989908811838
4983.856858904936,5278.862968589672,2019,BDM,inondation,NR,17,0x37567c92290be21,43197.910484989545,3.2397106683433736,1.1765659920047908
2235.356002854819,2459.358549524576,2021,BDM,inondation,NR,5,0x71581e51b908121,45202.32525884632,2.3000533770370715,1.1394086357715163
7769.754611523997,2240.255301071565,2019,BDM,inondation,NR,11,0xa6c1f7c7efe383a,36328.21899090712,4.968569388123966,1.0220728240243886
9899.206140154623,7226.264618901023,2020,BDM,inondation,NR,18,0x8cb04f075683e73,45553.85629479444,2.1301356866588024,1.1370189974415987
3069.228713791458,7256.548603233406,2018,BDM,inondation,NR,16,0x12f4b14c858b969,38213.54928820098,2.9581197954123644,1.0793051243605056
5285.581227009208,3759.75868021498,2020,BDM,inondation,NR,13,0xce25105b09bfdf2,48139.73111474474,1.5219305755173802,1.061755475513674
3442.2785936711475,3206.0273072380924,2021,BDM,inondation,NR,7,0x7d643f1389c428b,46760.78924870231,4.162800986872408,1.1769043265677086
6055.11656213669,2914.5119067949704,2020,BDM,inondation,NR,18,0x240dd645ce5fdee,47980.04421783221,3.698847208588279,1.1818187408476215
9964.081228759902,7487.309468457161,2022,BDM,inondation,NR,4,0x33ca6f54282ff9a,49309.38611898954,1.271529423354297,1.1428014815954213
5021.015505651852,5216.189492421912,2018,BDM,inondation,NR,4,0xc4e2145eaf6ab49,39728.56920243043,4.129220243126342,1.0982840075066709
2425.629851434411,3224.707981372153,2022,BDM,inondation,NR,6,0xbf0c26eb536eeda,43196.34919889674,3.708997944739702,1.0077427738158262
1262.5356035072446,4713.075510427861,2022,BDM,inondation,NR,10,0x8ae652801804c9,42527.14667300277,2.7668174141400503,1.1092587138969066
7641.42477819207,3183.630187295977,2021,BDM,inondation,NR,18,0xcb402d75e481a6e,46196.40623787658,3.008528110649589,1.1672851605936707
5318.2205867366965,4593.305111848813,2021,BDM,inondation,NR,5,0xb955eca469b5099,41868.46225769497,1.6414428593498165,1.0703683195201157
9828.66958089855,5803.0422475281775,2018,BDM,inondation,NR,14,0xb7ff7bff6d3cbcd,42004.53079759459,3.796625932807072,1.1894970425893154
1616.4764393816877,2815.124935275851,2018,BDM,inondation,NR,12,0x4a606cc41c7dcaa,36443.84810432176,2.9149577150016865,1.078017181523583
7333.832654920864,5424.115195078399,2018,BDM,inondation,NR,6,0xefd6add9a326453,35502.63519432602,1.536177464833289,1.1693796370038143
9192.147395825232,6793.145245514417,2022,BDM,inondation,NR,17,0x136be44a541dd8d,38630.19047134052,4.355715374588813,1.0828794736131488
7209.221111260716,3588.0796701490744,2020,BDM,inondation,NR,12,0x822c7fbde378da9,38847.83664446572,4.352101876577271,1.114115350594178
2457.3943614480613,4676.36051856093,2021,BDM,inondation,NR,5,0xbdc13d42e2ecdce,46228.359801849714,3.402964982126507,1.0565832807799544
8328.391311846297,4279.633170898676,2018,BDM,inondation,NR,12,0xee8735b78b0ba8,47020.629408341774,2.08855857219265,1.166471950174091
8396.83339305229,5461.528348958831,2022,BDM,inondation,NR,9,0xe85f17359a834af,46423.1265603645,4.281914370376569,1.1283344044251966
3436.8717393033903,6993.697719383271,2018,BDM,inondation,NR,5,0xcf0eff38d7dd6ce,47638.22310883928,4.449550458627924,1.1387839431040598
8823.11493939255,5188.451824118522,2018,BDM,inondation,NR,7,0xa7c778880000e82,35838.56648483637,2.7254696330236925,1.1921171541301063
1228.006595521107,7700.276460677075,2022,BDM,inondation,NR,7,0x95f52bc9909ab4a,40138.73863297291,3.873544267418951,1.129010355127373
6322.016970725143,5837.75661884538,2019,BDM,inondation,NR,18,0x26b4d8b89d647c7,40371.66337365338,1.2942172960960103,1.0546695190091837
2855.078116842172,6287.525948388648,2019,BDM,inondation,NR,5,0x636c0b92e073b46,48174.70871351448,1.9435801969202735,1.0314946410377708
1938.69981283296,3043.0851053179067,2020,BDM,inondation,NR,1,0xe940d87e99df27e,41798.32262317828,3.783702407380386,1.1944280646747791
1120.425373516743,2889.307244548044,2021,BDM,inondation,NR,8,0x4e6730aaaa13e9c,38453.78464423676,3.427277661791796,1.0117513504709854
1444.9673429438574,2088.6409962136754,2022,BDM,inondation,NR,16,0x4e484ebed931e6b,35467.60499539704,2.925832439666264,1.1710874124189257
6802.175697715337,5586.109538918825,2020,BDM,inondation,NR,5,0xd52e88ba58b38a4,37168.96342639916,2.715461764806671,1.053265155662719
8105.071536694128,3469.7032059736725,2019,BDM,inondation,NR,1,0x1a5909d0a1726c3,37775.04216795073,2.8217238316287503,1.0894483860751918
6625.467671442786,7641.911583020559,2019,BDM,inondation,NR,15,0x1114be22567ef98,45878.354133565736,4.026676979697493,1.0273428670042084
5266.755301231185,5529.637067080951,2020,BDM,inondation,NR,9,0xa3e63d9479aedc6,35293.20257999929,2.4120608233684893,1.087805340321049
5180.265680239856,3617.2594309152128,2021,BDM,inondation,NR,11,0x9ff4860907c2396,45649.035056023975,3.091612876670841,1.0900358016917544
7488.621388971024,3460.3983813261134,2019,BDM,inondation,NR,5,0x2fa93a624884bb8,47475.86183619123,3.3155311245723817,1.0321578582906148
6338.674109532788,7552.700827441861,2018,BDM,inondation,NR,7,0xddd9e6595d3f6b2,47155.31311115408,4.802588292833057,1.054849986140727
3750.339837834537,2368.278508063491,2019,BDM,inondation,NR,15,0x316ec8a1965f7ed,38947.20039380824,4.375004340656389,1.1866233344019017
3714.468385204973,4986.265187119199,2018,BDM,inondation,NR,6,0xde9ef86b1659f51,39934.44001708378,2.4086049764065627,1.0407421046931753
9307.21964099407,3562.2902243403914,2020,BDM,inondation,NR,17,0xd23ddd860f4c5fe,37254.171228540064,3.129432589871412,1.0802174218003389
7456.146770180516,4611.222202379708,2020,BDM,inondation,NR,2,0x25516b56933e3c,45488.55730957106,1.097734785496006,1.0515594472001095
9484.090746262558,3998.0999611833095,2021,BDM,inondation,NR,3,0x870fb8fece8578,36089.56008624143,4.431685719011578,1.1206513738105002
8278.622264591359,6620.644220391222,2021,BDM,inondation,NR,6,0xcc4fecbb0b3f29d,38639.876470825344,2.981937941067406,1.1150737370914083
9017.007087838978,5578.2517499150745,2021,BDM,inondation,NR,10,0x9060bd37dd4a17f,37457.68573297593,2.5752306150508546,1.008647709480284
1213.876148267976,6152.782777030249,2020,BDM,inondation,NR,15,0x38135e79d790ca8,40991.20134762845,1.89836949838386,1.0332405973723835
1647.7040820861766,2673.148864556661,2019,BDM,inondation,NR,15,0x48d322f3f91b491,36308.64181680106,2.4409115094131377,1.1348463743388313
5112.993876929865,3436.529552878257,2018,BDM,inondation,NR,4,0xc471a7cda1f746,40906.35372411952,1.6198900287791829,1.1837321253880695
3081.275478922605,4341.608341240958,2019,BDM,inondation,NR,5,0x74cf95c55b8e21c,45897.68302943877,4.339196246357261,1.0383102770276933
2777.245719974553,3245.2134776950634,2022,BDM,inondation,NR,4,0xaf6290ee56ca305,45534.50353782096,3.996426534585424,1.0312347529560473
7300.096486244105,6938.261724016558,2022,BDM,inondation,NR,17,0x5f9c75ad0e2581d,45270.646376444776,2.293018585308976,1.0922701192473327
9524.831669435736,5170.153084090382,2022,BDM,inondation,NR,9,0x15b460792d7952a,41681.05511865017,3.7880594323998302,1.088897272094355
3246.528475982752,6978.994798048117,2019,BDM,inondation,NR,18,0x6a22c6deff285ae,42416.506813347405,4.281125644982607,1.1014202381021128
9055.755644009065,4472.3024900897,2019,BDM,inondation,NR,6,0x57b8912372fefce,49236.02740440497,2.982132111687741,1.0021673978257182
9941.365977648207,6861.510787934838,2018,BDM,inondation,NR,14,0x2297640a2c0bad1,43211.44853825903,3.407224131503426,1.0457327891141104
3619.882459062001,2976.32433618143,2021,BDM,inondation,NR,3,0x2f765882ae91b51,47613.14234552382,3.0208027353925484,1.1489812148714929
9365.15357582786,7017.766914771064,2021,BDM,inondation,NR,17,0xdfb2d0045187d45,44305.93271059659,3.63151072933804,1.1316346370848582
2288.9034864734804,5902.017122569414,2020,BDM,inondation,NR,15,0xec1372c00c289d,35437.921845345794,2.502771808151636,1.0736940770936978
2074.536259440705,3122.6722755185274,2022,BDM,inondation,NR,17,0x4d9a4024b8c518e,35500.49728042302,2.9014622768237035,1.113994351319343
9949.878206406942,2220.2964655394053,2019,BDM,inondation,NR,9,0xb9d00e2ba7fe1f4,40438.86222380042,2.3283244014438185,1.0633752111408044
7502.396695309238,7406.768223788749,2018,BDM,inondation,NR,9,0x6616cdb8e153fc7,49468.6173845846,1.4907399669172152,1.1168148975581875
5771.65982829527,3811.763300151331,2018,BDM,inondation,NR,16,0xb113cf0c61e7aa5,41567.549052286085,2.585880370952055,1.0171784342812495
8301.358019505937,4237.7695149849205,2022,BDM,inondation,NR,9,0xd00536693a5bbb0,47071.37901538088,1.26921498822376,1.1039216531739842
5501.112382996346,3835.9026267820655,2019,BDM,inondation,NR,10,0x31eba220c8b5893,38790.75644767277,3.4265403487191453,1.018676464155601
4106.9842986708845,7415.141599643931,2018,BDM,inondation,NR,12,0xa60d57082550f27,36017.53488695842,3.2412115899269334,1.040731656949063
4065.2966170970526,4926.150699730574,2019,BDM,inondation,NR,15,0x699700b6c5ed912,39182.57744380564,4.92560428651565,1.0150283499569934
7556.873776398216,5175.854127126406,2018,BDM,inondation,NR,13,0x33a2935034f9ea7,42320.7941317565,4.306396928548798,1.0069088659172185
5985.739096570177,6227.208973592449,2022,BDM,inondation,NR,5,0x8fcdc5c118a8b9b,44369.06135616882,4.631902769936673,1.0367637272741803
7542.424020722141,6771.998805184665,2018,BDM,inondation,NR,14,0x8dee88b39058f63,46662.91338935595,4.975294330435375,1.1994051979248863
3597.7407977395173,6492.73057702098,2018,BDM,inondation,NR,1,0x3dd73964488d432,35486.64988929927,1.140069042395066,1.0893092284650483
6667.876682823872,3197.975166080354,2022,BDM,inondation,NR,7,0x44d421fd442495f,46467.75307199155,2.8449936325684084,1.052329688324556
2025.7739053554665,7261.53502890369,2019,BDM,inondation,NR,3,0x83c68b11c9c6e28,45475.61695184012,3.108408070429249,1.04132359538095
1249.0495182278808,4724.171513670574,2022,BDM,inondation,NR,1,0x709f288b2e1c6dd,39592.1537480469,4.220362300887743,1.0995387590300385
2133.580998922656,4670.79318789868,2020,BDM,inondation,NR,13,0x261960d02b7e224,37761.84058237557,4.699029168723593,1.1235133064016636
6499.416108844534,5477.475246223984,2021,BDM,inondation,NR,7,0x7a198dac904ee41,35075.20918796301,1.766183584901461,1.0463285050584643
1540.2450670378803,3896.2061840129454,2020,BDM,inondation,NR,16,0x6d6139db070a02e,35961.3951532045,1.978402587911396,1.0024018799129248
8247.781557072358,2466.0309546323115,2021,BDM,inondation,NR,7,0x33177a5702bb5e3,41865.916051230415,2.60111044197622,1.036750216212216
8438.55484930551,7500.192081472785,2021,BDM,inondation,NR,8,0x20d51a9d3eaef7a,41665.562063303405,2.7329648654698078,1.0978812324535276
